Unnamed: 0,geoName,year,sector,establishments,employment,wages,gdp,State,adt,sla,ugos,ugosa,vgos,vgosa
969,Louisiana,2017,Living Resources,415.0,4093.0,147936658.0,483142603.246,Louisiana,0.2076688524590164,-0.0167819672131147,-0.0386721311475409,-0.0063950819672131,-0.0252147540983606,-0.0121819672131147
970,Louisiana,2017,Offshore Mineral Resources,577.0,15524.25,1599705009.0,5826111072.76,Louisiana,0.2076688524590164,-0.0167819672131147,-0.0386721311475409,-0.0063950819672131,-0.0252147540983606,-0.0121819672131147
971,Louisiana,2017,Ship and Boat Building,132.0,5550.083,334479817.0,618233024.134,Louisiana,0.2076688524590164,-0.0167819672131147,-0.0386721311475409,-0.0063950819672131,-0.0252147540983606,-0.0121819672131147
972,Louisiana,2017,Tourism and Recreation,2484.0,52205.583,1117393237.0,2604477252.766,Louisiana,0.2076688524590164,-0.0167819672131147,-0.0386721311475409,-0.0063950819672131,-0.0252147540983606,-0.0121819672131147
974,Louisiana,2017,Ocean Economy,4273.0,101963.667,4927202899.0,12368876639.333,Louisiana,0.2076688524590164,-0.0167819672131147,-0.0386721311475409,-0.0063950819672131,-0.0252147540983606,-0.0121819672131147
988,Louisiana,2018,Living Resources,414.0,4148.333,164024734.0,501167683.284,Louisiana,0.2823508196721311,0.0579016393442623,-0.020927868852459,0.0113426229508196,0.0021196721311475,0.0151508196721311
989,Louisiana,2018,Offshore Mineral Resources,564.0,16242.0,1769259670.0,6853386476.319,Louisiana,0.2823508196721311,0.0579016393442623,-0.020927868852459,0.0113426229508196,0.0021196721311475,0.0151508196721311
990,Louisiana,2018,Ship and Boat Building,124.0,5083.583,325284131.0,576313660.53,Louisiana,0.2823508196721311,0.0579016393442623,-0.020927868852459,0.0113426229508196,0.0021196721311475,0.0151508196721311
991,Louisiana,2018,Tourism and Recreation,2569.0,52269.333,1149024790.0,2506640292.002,Louisiana,0.2823508196721311,0.0579016393442623,-0.020927868852459,0.0113426229508196,0.0021196721311475,0.0151508196721311
993,Louisiana,2018,Ocean Economy,4340.0,103906.0,5254650274.0,13494684899.157,Louisiana,0.2823508196721311,0.0579016393442623,-0.020927868852459,0.0113426229508196,0.0021196721311475,0.0151508196721311
1006,Louisiana,2019,Living Resources,397.0,4204.75,158037053.0,456366096.882,Louisiana,0.2591344262295082,0.0346737704918032,0.0094852459016393,0.0417639344262295,-0.0128409836065573,0.0001885245901639
1007,Louisiana,2019,Offshore Mineral Resources,577.0,16506.167,1862284984.0,6112417548.436,Louisiana,0.2591344262295082,0.0346737704918032,0.0094852459016393,0.0417639344262295,-0.0128409836065573,0.0001885245901639
1008,Louisiana,2019,Ship and Boat Building,121.0,5326.75,348359507.0,638968205.373,Louisiana,0.2591344262295082,0.0346737704918032,0.0094852459016393,0.0417639344262295,-0.0128409836065573,0.0001885245901639
1009,Louisiana,2019,Tourism and Recreation,2666.0,53557.167,1226462611.0,2529223512.557,Louisiana,0.2591344262295082,0.0346737704918032,0.0094852459016393,0.0417639344262295,-0.0128409836065573,0.0001885245901639
1011,Louisiana,2019,Ocean Economy,4437.0,108231.417,5682862234.0,13202259701.095,Louisiana,0.2591344262295082,0.0346737704918032,0.0094852459016393,0.0417639344262295,-0.0128409836065573,0.0001885245901639
1024,Louisiana,2014,Living Resources,320.0,2924.0,99499712.0,342575585.377,Louisiana,0.2702475409836065,0.0457950819672131,0.0047377049180327,0.0370098360655737,-0.0062344262295081,0.0067967213114754
1025,Louisiana,2014,Offshore Mineral Resources,749.0,23860.917,2518193151.0,9728185171.108,Louisiana,0.2702475409836065,0.0457950819672131,0.0047377049180327,0.0370098360655737,-0.0062344262295081,0.0067967213114754
1026,Louisiana,2014,Ship and Boat Building,139.0,9899.667,602470910.0,1012668067.478,Louisiana,0.2702475409836065,0.0457950819672131,0.0047377049180327,0.0370098360655737,-0.0062344262295081,0.0067967213114754
1027,Louisiana,2014,Tourism and Recreation,2409.0,50728.5,998088878.0,2318123670.676,Louisiana,0.2702475409836065,0.0457950819672131,0.0047377049180327,0.0370098360655737,-0.0062344262295081,0.0067967213114754
1029,Louisiana,2014,Ocean Economy,4319.0,115974.167,6414046198.0,17224833501.196,Louisiana,0.2702475409836065,0.0457950819672131,0.0047377049180327,0.0370098360655737,-0.0062344262295081,0.0067967213114754
1031,Louisiana,2015,Living Resources,301.0,3080.083,126681670.0,421134264.825,Louisiana,0.3945049180327868,0.1700540983606557,-0.0033213114754098,0.0289508196721311,-0.0037918032786885,0.0092409836065573
1032,Louisiana,2015,Offshore Mineral Resources,686.0,22457.583,2385284708.0,6051493740.823,Louisiana,0.3945049180327868,0.1700540983606557,-0.0033213114754098,0.0289508196721311,-0.0037918032786885,0.0092409836065573
1033,Louisiana,2015,Ship and Boat Building,139.0,8063.083,475829900.0,889187708.852,Louisiana,0.3945049180327868,0.1700540983606557,-0.0033213114754098,0.0289508196721311,-0.0037918032786885,0.0092409836065573
1034,Louisiana,2015,Tourism and Recreation,2335.0,50420.833,1037446824.0,2449098680.789,Louisiana,0.3945049180327868,0.1700540983606557,-0.0033213114754098,0.0289508196721311,-0.0037918032786885,0.0092409836065573
1036,Louisiana,2015,Ocean Economy,4131.0,112297.5,6141284310.0,13386304883.805,Louisiana,0.3945049180327868,0.1700540983606557,-0.0033213114754098,0.0289508196721311,-0.0037918032786885,0.0092409836065573
1038,Louisiana,2020,Living Resources,399.0,3827.667,153927743.0,456049965.01,Louisiana,0.2595622950819672,0.0351213114754098,-0.0307180327868852,0.0015573770491803,-0.0105163934426229,0.0025147540983606
1039,Louisiana,2020,Offshore Mineral Resources,552.0,14125.583,1612793070.0,3030713704.797,Louisiana,0.2595622950819672,0.0351213114754098,-0.0307180327868852,0.0015573770491803,-0.0105163934426229,0.0025147540983606
1040,Louisiana,2020,Ship and Boat Building,116.0,5316.417,343107433.0,474803185.921,Louisiana,0.2595622950819672,0.0351213114754098,-0.0307180327868852,0.0015573770491803,-0.0105163934426229,0.0025147540983606
1041,Louisiana,2020,Tourism and Recreation,2699.0,39027.583,868407306.0,1759147193.514,Louisiana,0.2595622950819672,0.0351213114754098,-0.0307180327868852,0.0015573770491803,-0.0105163934426229,0.0025147540983606
1043,Louisiana,2020,Ocean Economy,4435.0,86882.5,4840207640.0,8665521556.106,Louisiana,0.2595622950819672,0.0351213114754098,-0.0307180327868852,0.0015573770491803,-0.0105163934426229,0.0025147540983606
1056,Maine,2020,Living Resources,811.0,3330.917,153428663.0,433082927.184,Maine,0.0099813333333333,0.136132,-0.0359106666666666,-0.0126706666666666,-0.008008,0.0009439999999999
1057,Maine,2020,Offshore Mineral Resources,13.0,53.167,2631792.0,11516464.07,Maine,0.0099813333333333,0.136132,-0.0359106666666666,-0.0126706666666666,-0.008008,0.0009439999999999
1058,Maine,2020,Ship and Boat Building,87.0,13271.833,958856117.0,633153183.935,Maine,0.0099813333333333,0.136132,-0.0359106666666666,-0.0126706666666666,-0.008008,0.0009439999999999
1059,Maine,2020,Tourism and Recreation,2525.0,24550.5,685213008.0,1426635485.5,Maine,0.0099813333333333,0.136132,-0.0359106666666666,-0.0126706666666666,-0.008008,0.0009439999999999
1061,Maine,2020,Ocean Economy,3534.0,43802.333,1927141424.0,2663384687.541,Maine,0.0099813333333333,0.136132,-0.0359106666666666,-0.0126706666666666,-0.008008,0.0009439999999999
1073,Maine,2005,Living Resources,396.0,1742.0,50214695.0,159731291.012,Maine,-0.0972373333333333,0.0289146666666666,-0.042768,-0.0195333333333333,0.0054426666666666,0.0144013333333333
1074,Maine,2005,Offshore Mineral Resources,20.0,64.0,2119943.0,4992589.859,Maine,-0.0972373333333333,0.0289146666666666,-0.042768,-0.0195333333333333,0.0054426666666666,0.0144013333333333
1075,Maine,2005,Ship and Boat Building,98.0,11387.0,635017188.0,611569635.497,Maine,-0.0972373333333333,0.0289146666666666,-0.042768,-0.0195333333333333,0.0054426666666666,0.0144013333333333
1076,Maine,2005,Tourism and Recreation,2138.0,27008.0,441408400.0,949281977.604,Maine,-0.0972373333333333,0.0289146666666666,-0.042768,-0.0195333333333333,0.0054426666666666,0.0144013333333333
1078,Maine,2005,Ocean Economy,2757.0,42419.0,1204996656.0,1860105389.407,Maine,-0.0972373333333333,0.0289146666666666,-0.042768,-0.0195333333333333,0.0054426666666666,0.0144013333333333
1081,Maine,2006,Living Resources,419.0,1651.0,53649842.0,184753272.274,Maine,-0.1095933333333333,0.01656,-0.0300746666666666,-0.0068359999999999,-0.0051133333333333,0.0038399999999999
1082,Maine,2006,Offshore Mineral Resources,19.0,70.0,2252317.0,5387994.599,Maine,-0.1095933333333333,0.01656,-0.0300746666666666,-0.0068359999999999,-0.0051133333333333,0.0038399999999999
1083,Maine,2006,Ship and Boat Building,99.0,10980.0,628712124.0,629415822.601,Maine,-0.1095933333333333,0.01656,-0.0300746666666666,-0.0068359999999999,-0.0051133333333333,0.0038399999999999
1084,Maine,2006,Tourism and Recreation,2054.0,26829.0,456825814.0,979015543.968,Maine,-0.1095933333333333,0.01656,-0.0300746666666666,-0.0068359999999999,-0.0051133333333333,0.0038399999999999
1086,Maine,2006,Ocean Economy,2687.0,41633.0,1212591035.0,1979752884.512,Maine,-0.1095933333333333,0.01656,-0.0300746666666666,-0.0068359999999999,-0.0051133333333333,0.0038399999999999
1088,Maine,2007,Living Resources,416.0,1621.0,52600568.0,171657504.485,Maine,-0.1027413333333333,0.023412,-0.0089146666666666,0.0143226666666666,-0.000192,0.0087693333333333
1089,Maine,2007,Offshore Mineral Resources,18.0,53.0,2281485.0,7205488.014,Maine,-0.1027413333333333,0.023412,-0.0089146666666666,0.0143226666666666,-0.000192,0.0087693333333333
1090,Maine,2007,Ship and Boat Building,103.0,11104.0,689266850.0,660814546.174,Maine,-0.1027413333333333,0.023412,-0.0089146666666666,0.0143226666666666,-0.000192,0.0087693333333333
1091,Maine,2007,Tourism and Recreation,2039.0,27151.0,475985893.0,989868239.683,Maine,-0.1027413333333333,0.023412,-0.0089146666666666,0.0143226666666666,-0.000192,0.0087693333333333
1093,Maine,2007,Ocean Economy,2672.0,41967.0,1292718165.0,2012053949.92,Maine,-0.1027413333333333,0.023412,-0.0089146666666666,0.0143226666666666,-0.000192,0.0087693333333333
1095,Maine,2008,Living Resources,420.0,1578.0,50767403.0,160281955.268,Maine,-0.1813133333333333,-0.0551506666666666,-0.002992,0.0202439999999999,-0.0078506666666666,0.0011
1096,Maine,2008,Offshore Mineral Resources,19.0,53.0,2521509.0,11168707.624,Maine,-0.1813133333333333,-0.0551506666666666,-0.002992,0.0202439999999999,-0.0078506666666666,0.0011
1097,Maine,2008,Ship and Boat Building,94.0,11277.0,702806447.0,669774230.449,Maine,-0.1813133333333333,-0.0551506666666666,-0.002992,0.0202439999999999,-0.0078506666666666,0.0011
1098,Maine,2008,Tourism and Recreation,2050.0,26815.0,475849322.0,954749114.141,Maine,-0.1813133333333333,-0.0551506666666666,-0.002992,0.0202439999999999,-0.0078506666666666,0.0011
1100,Maine,2008,Ocean Economy,2692.0,43587.0,1363374602.0,2018733010.961,Maine,-0.1813133333333333,-0.0551506666666666,-0.002992,0.0202439999999999,-0.0078506666666666,0.0011
1102,Maine,2009,Living Resources,423.0,1621.0,50133555.0,166373515.092,Maine,-0.043172,0.0829893333333333,-0.0650546666666666,-0.0418226666666666,0.015232,0.02418
1103,Maine,2009,Offshore Mineral Resources,23.0,33.0,1161774.0,5631652.961,Maine,-0.043172,0.0829893333333333,-0.0650546666666666,-0.0418226666666666,0.015232,0.02418
1104,Maine,2009,Ship and Boat Building,90.0,10874.0,695341044.0,682623728.273,Maine,-0.043172,0.0829893333333333,-0.0650546666666666,-0.0418226666666666,0.015232,0.02418
1105,Maine,2009,Tourism and Recreation,2106.0,26663.0,469778896.0,942796152.776,Maine,-0.043172,0.0829893333333333,-0.0650546666666666,-0.0418226666666666,0.015232,0.02418
1107,Maine,2009,Ocean Economy,2755.0,42564.0,1336834644.0,2010605019.033,Maine,-0.043172,0.0829893333333333,-0.0650546666666666,-0.0418226666666666,0.015232,0.02418
1109,Maine,2010,Living Resources,410.0,1631.0,56246665.0,193692999.241,Maine,-0.0766386666666666,0.0495133333333333,-0.059116,-0.035888,-0.0003039999999999,0.008664
1110,Maine,2010,Offshore Mineral Resources,19.0,39.0,1500665.0,3212882.774,Maine,-0.0766386666666666,0.0495133333333333,-0.059116,-0.035888,-0.0003039999999999,0.008664
1111,Maine,2010,Ship and Boat Building,86.0,11120.0,735342490.0,754420283.935,Maine,-0.0766386666666666,0.0495133333333333,-0.059116,-0.035888,-0.0003039999999999,0.008664
1112,Maine,2010,Tourism and Recreation,2171.0,27583.0,500215821.0,1013969072.561,Maine,-0.0766386666666666,0.0495133333333333,-0.059116,-0.035888,-0.0003039999999999,0.008664
1114,Maine,2010,Ocean Economy,2802.0,43712.0,1416579996.0,2178203880.867,Maine,-0.0766386666666666,0.0495133333333333,-0.059116,-0.035888,-0.0003039999999999,0.008664
1116,Maine,2011,Living Resources,425.0,1622.0,62746305.0,203391028.319,Maine,-0.0781946666666666,0.0479546666666666,0.0005506666666666,0.0237826666666666,-0.0328573333333333,-0.0238986666666666
1117,Maine,2011,Offshore Mineral Resources,15.0,49.0,1885763.0,3616500.226,Maine,-0.0781946666666666,0.0479546666666666,0.0005506666666666,0.0237826666666666,-0.0328573333333333,-0.0238986666666666
1118,Maine,2011,Ship and Boat Building,79.0,10980.0,739792163.0,733199101.865,Maine,-0.0781946666666666,0.0479546666666666,0.0005506666666666,0.0237826666666666,-0.0328573333333333,-0.0238986666666666
1119,Maine,2011,Tourism and Recreation,2358.0,29118.0,531078352.0,1082558749.463,Maine,-0.0781946666666666,0.0479546666666666,0.0005506666666666,0.0237826666666666,-0.0328573333333333,-0.0238986666666666
1121,Maine,2011,Ocean Economy,2975.0,45007.0,1457793666.0,2218855235.628,Maine,-0.0781946666666666,0.0479546666666666,0.0005506666666666,0.0237826666666666,-0.0328573333333333,-0.0238986666666666
1123,Maine,2012,Living Resources,439.0,1670.417,62805646.0,203502952.903,Maine,-0.0529786666666666,0.0731746666666666,-0.0223373333333333,0.000896,-0.0010986666666666,0.0078533333333333
1124,Maine,2012,Offshore Mineral Resources,16.0,50.167,2119999.0,6255784.713,Maine,-0.0529786666666666,0.0731746666666666,-0.0223373333333333,0.000896,-0.0010986666666666,0.0078533333333333
1125,Maine,2012,Ship and Boat Building,80.0,10958.333,746538517.0,696420703.755,Maine,-0.0529786666666666,0.0731746666666666,-0.0223373333333333,0.000896,-0.0010986666666666,0.0078533333333333
1126,Maine,2012,Tourism and Recreation,2327.0,29785.167,557851261.0,1203058038.994,Maine,-0.0529786666666666,0.0731746666666666,-0.0223373333333333,0.000896,-0.0010986666666666,0.0078533333333333
1128,Maine,2012,Ocean Economy,2962.0,45654.833,1493371839.0,2303951299.077,Maine,-0.0529786666666666,0.0731746666666666,-0.0223373333333333,0.000896,-0.0010986666666666,0.0078533333333333
1130,Maine,2013,Living Resources,459.0,1698.583,59820078.0,189331169.985,Maine,-0.0383746666666666,0.087796,-0.044448,-0.02122,0.01122,0.020172
1131,Maine,2013,Offshore Mineral Resources,15.0,56.167,2439181.0,7852355.701,Maine,-0.0383746666666666,0.087796,-0.044448,-0.02122,0.01122,0.020172
1132,Maine,2013,Ship and Boat Building,78.0,11040.167,752499185.0,686962965.014,Maine,-0.0383746666666666,0.087796,-0.044448,-0.02122,0.01122,0.020172
1133,Maine,2013,Tourism and Recreation,2390.0,30166.75,580256835.0,1283107112.484,Maine,-0.0383746666666666,0.087796,-0.044448,-0.02122,0.01122,0.020172
1135,Maine,2013,Ocean Economy,3050.0,46319.167,1527800563.0,2363548368.032,Maine,-0.0383746666666666,0.087796,-0.044448,-0.02122,0.01122,0.020172
1137,Maine,2016,Living Resources,714.0,3304.417,126977273.0,382186556.602,Maine,-0.0429839999999999,0.0831679999999999,-0.019972,0.0032613333333333,0.034484,0.0434373333333333
1138,Maine,2016,Offshore Mineral Resources,15.0,56.833,2508881.0,7143635.943,Maine,-0.0429839999999999,0.0831679999999999,-0.019972,0.0032613333333333,0.034484,0.0434373333333333
1139,Maine,2016,Ship and Boat Building,86.0,12653.917,885031802.0,837453214.258,Maine,-0.0429839999999999,0.0831679999999999,-0.019972,0.0032613333333333,0.034484,0.0434373333333333
1140,Maine,2016,Tourism and Recreation,2460.0,31835.583,713029410.0,1635184558.037,Maine,-0.0429839999999999,0.0831679999999999,-0.019972,0.0032613333333333,0.034484,0.0434373333333333
1142,Maine,2016,Ocean Economy,3381.0,51181.75,1873363709.0,3064890898.188,Maine,-0.0429839999999999,0.0831679999999999,-0.019972,0.0032613333333333,0.034484,0.0434373333333333
1156,Maine,2017,Living Resources,746.0,3436.917,146112692.0,429820027.153,Maine,-0.139948,-0.0137986666666666,-0.0082026666666666,0.0150346666666666,0.0162746666666666,0.0252306666666666
1157,Maine,2017,Offshore Mineral Resources,14.0,57.083,2752368.0,10001617.811,Maine,-0.139948,-0.0137986666666666,-0.0082026666666666,0.0150346666666666,0.0162746666666666,0.0252306666666666
1158,Maine,2017,Ship and Boat Building,92.0,12511.417,894683800.0,919824445.552,Maine,-0.139948,-0.0137986666666666,-0.0082026666666666,0.0150346666666666,0.0162746666666666,0.0252306666666666
1159,Maine,2017,Tourism and Recreation,2475.0,32552.333,763035739.0,1764686640.651,Maine,-0.139948,-0.0137986666666666,-0.0082026666666666,0.0150346666666666,0.0162746666666666,0.0252306666666666
1161,Maine,2017,Ocean Economy,3434.0,52251.0,1963387433.0,3340787852.471,Maine,-0.139948,-0.0137986666666666,-0.0082026666666666,0.0150346666666666,0.0162746666666666,0.0252306666666666
1175,Maine,2018,Living Resources,778.0,3451.917,153545281.0,438824214.833,Maine,0.0061986666666666,0.132352,-0.051852,-0.0286079999999999,0.0336786666666666,0.042636
1177,Maine,2018,Ship and Boat Building,88.0,12718.75,914794114.0,892929271.655,Maine,0.0061986666666666,0.132352,-0.051852,-0.0286079999999999,0.0336786666666666,0.042636
1178,Maine,2018,Tourism and Recreation,2480.0,33080.583,808956481.0,1880562398.357,Maine,0.0061986666666666,0.132352,-0.051852,-0.0286079999999999,0.0336786666666666,0.042636
1180,Maine,2018,Ocean Economy,3465.0,52466.333,2007989308.0,3402143978.098,Maine,0.0061986666666666,0.132352,-0.051852,-0.0286079999999999,0.0336786666666666,0.042636
1193,Maine,2019,Living Resources,799.0,3568.25,160730357.0,465717090.148,Maine,-0.0428786666666666,0.083284,-0.017924,0.0053066666666666,-0.0170826666666666,-0.0081213333333333
1194,Maine,2019,Offshore Mineral Resources,13.0,60.5,2948635.0,9247504.775,Maine,-0.0428786666666666,0.083284,-0.017924,0.0053066666666666,-0.0170826666666666,-0.0081213333333333
1195,Maine,2019,Ship and Boat Building,88.0,13520.417,955286780.0,885115111.366,Maine,-0.0428786666666666,0.083284,-0.017924,0.0053066666666666,-0.0170826666666666,-0.0081213333333333
1196,Maine,2019,Tourism and Recreation,2518.0,33506.667,861072463.0,1971390134.783,Maine,-0.0428786666666666,0.083284,-0.017924,0.0053066666666666,-0.0170826666666666,-0.0081213333333333
1198,Maine,2019,Ocean Economy,3523.0,53589.417,2108404644.0,3507067205.27,Maine,-0.0428786666666666,0.083284,-0.017924,0.0053066666666666,-0.0170826666666666,-0.0081213333333333
1211,Maine,2014,Living Resources,463.0,1779.5,64062456.0,205051545.622,Maine,-0.081728,0.0444333333333333,-0.0324773333333333,-0.0092493333333333,-0.0090013333333333,-4.266666666666696e-05
